1597.9490844696916,-293.4190844696916
6343.299675963025,1925.8403240369744
5278.1150050955885,5529.194994904411
3589.2654489344613,-208.57544893446129
4102.8092923550676,-143.90929235506746
4844.6583029563717,-1675.6983029563717
1728.858507446281,574.4914925537189
1388.7811945844001,1312.8188054155999
7353.7095367987831,1022.8404632012162
1572.0289776044219,1218.571022395578
3232.009527090418,-2718.9495270904181
1198.9652788417477,-79.235278841747686
2751.1982289989155,1661.4517710010841
1204.0777211214656,-177.45772112146574
2555.5075700527236,-464.5275700527236
2785.4191015171396,-333.21910151713973
3343.7463436324565,-2019.0563436324564
1582.2624588700546,-94.832458870054552
1112.7726844925464,510.14731550745364
2178.367074422506,-1156.7170744225059
1810.312308963167,-420.05230896316698
2931.4975878259334,-871.12758782593346
1852.2528990419994,-188.33289904199933
2272.8070262848419,-1907.8870262848418
10030.59501859977,-73.495018599769537
10497.89261330626,1473.3673866937406
2741.8902465166666,-787.22024651666652
2933.3585194831589,148.11148051684086
1688.2721464272099,-673.24214642720995
2410.6980180155333,243.51198198446673
5386.0354948931445,-3039.1754948931443
3656.0183138761108,-1816.4583138761109
1714.5240138568895,-516.48401385688953
3658.4468358399445,-851.31683583994436
1858.7509116412411,166.37908835875896
1598.3472257348712,-707.62722573487122
4259.0675606183841,2294.2724393816161
1752.7410084710584,-992.03100847105839
2556.0878610415953,-1413.9078610415952
3325.2423207961665,-1362.3423207961664
4505.3917609313294,-1816.4717609313293
3824.1683986544544,759.05160134554581
4052.4969681198045,-1335.7569681198047
1758.8171993851208,-1245.3671993851208
6484.6193364379033,3549.2106635620967
1237.777904904354,-7.3379049043539908
1537.6696261130103,-749.2696261130103
1960.6703952355597,528.11960476444028
5194.0597009941475,4436.3702990058528
1481.1213389640502,-570.84133896405024
2674.6024233126104,-402.36242331261064
7709.2995049295205,-4438.2295049295208
2077.8388668872199,-1241.2888668872199
2967.2139634521332,1124.8660365478668
5930.8357901840918,-751.59579018409204
2450.8626602328409,1919.9773397671593
11523.935891410048,-1628.1958914100487
5131.0292140548072,-1449.0392140548074
1323.4605685969832,-206.73056859698318
1142.947146097307,143.012853902693
10617.009887188337,1421.6001128116641
2949.2369407863625,-996.37694078636264
2390.1370443056658,-1014.7970443056658
1603.9049501892275,2805.085049810772
1661.8282473449131,-178.47824734491314
1700.067914747819,25.372085252181023
1312.1056266101609,-174.72562661016082
1903.4119910876982,103.60800891230178
3374.4629483876233,-2364.7129483876233
2341.609782375911,417.9402176240892
1264.6680122835326,-833.2380122835325
1860.4001253690633,-565.6401253690633
2367.5134810305904,49.196518969409681
1146.6145040480201,-463.62450404802007
1296.4374282802162,798.57257171978404
1655.2536608812877,-738.47366088128774
1378.6607171781977,-346.92071717819772
1871.9797548939709,-45.599754893970839
1590.5953952663053,134.4746047336946
1609.4453246798678,-720.18532467986779
963.17646697358111,-135.40646697358113
9214.6424661384171,-2443.4824661384173
1471.5732590857938,-736.9232590857938
2638.3587511561291,5202.3212488438712
1229.3796475704735,-528.12964757047348
2153.5907972520545,1262.5692027479454
3126.4464809748629,-570.86648097486295
2240.7101057493919,-162.16010574939173
3121.8841126807151,-2179.2441126807153
2008.3064748487277,-778.5564748487277
5894.6180630695353,5355.2519369304655
1161.0693643261786,189.64063567382141
1263.1681641140942,-464.32816411409419
2918.2990444482039,-1141.4090444482038
2318.4022972474272,-789.0622972474273
4866.5227099413623,-302.8127099413623
3205.9714176827715,163.93858231722834
1246.703253111149,-607.59325311114901
7052.9714948715309,-2432.4214948715307
1213.6930909281914,3761.9869090718089
2654.4663780606352,768.31362193936502
1739.9989062856214,-418.75890628562138
3754.6565651051592,3608.683434894841
1829.8256926979282,-1127.7856926979282
2210.3230153279465,-1361.2630153279465
3175.3109650608176,-88.710965060817671
1096.0491982990541,-201.1391982990541
2054.6697394758148,329.02026052418523
2192.8646046574872,513.55539534251284
2471.769410351596,-1005.3194103515959
2447.0439296154022,-782.51392961540228
4871.1372591770296,763.43274082297012
5464.4237385540464,982.17626144595397
7762.5496607131608,-1277.7696607131611
2244.5919853241253,-1584.4319853241254
1389.5853930326116,-84.945393032611491
2202.7464099904423,-1295.9564099904424
4160.7098818806971,-751.16988188069718
2123.1795647692461,694.19043523075379
3237.2853020033012,-1386.1253020033012
1509.8753024814418,-929.87530248144185
3219.6215383628669,-1486.1015383628669
6045.8008401073521,3978.4391598926477
11223.236929515013,-3888.9869295150129
883.17551759996195,-457.34551759996197
3183.0540101664296,-794.89401016642978
2337.2647151847209,735.2352848152791
5528.1603030319156,-1585.3203030319155
2558.3355744349574,1033.8544255650427
2165.8412223999326,-1027.7812223999326
2768.5213866472559,-1243.2713866472559
5293.5285666864693,-1398.0585666864695
1485.1834905932487,-137.94349059324873
3003.5143332937346,-1643.3543332937345
2914.1410354589293,-114.31103545892938
9293.9954979878767,-2785.7154979878769
4550.639273882166,4007.9707261178346
2221.0021411113357,-1290.1721411113358
2592.9619216369829,-1695.3719216369827
2636.3555684588719,-1316.4455684588718
